inventory_transaction_id,timestamp,product_id,transaction_type,quantity_in,quantity_out,linked_purchase_id,linked_sales_id,warehouse,unit_cost,quantity_balance
INVT00006413,2025-01-30 10:18:30,PRD00128,purchase,5.0,0,PUR00006285,,"Andheri East MIDC, Mumbai",427.02,7.0
INVT00020479,2025-01-31 18:25:58,PRD00128,sale,0.0,1,,TXN00010776,"Andheri East MIDC, Mumbai",413.77407675789317,6.0
INVT00033675,2025-01-31 21:03:44,PRD00128,sale,0.0,2,,TXN00023535,"Andheri East MIDC, Mumbai",413.77407675789317,4.0
INVT00006415,2025-02-01 14:12:56,PRD00128,purchase,5.0,0,PUR00006287,,"Andheri East MIDC, Mumbai",427.52,9.0
INVT00019611,2025-02-01 14:56:53,PRD00128,sale,0.0,3,,TXN00009941,"Andheri East MIDC, Mumbai",418.00678236594575,6.0
INVT00030979,2025-02-03 18:12:31,PRD00128,sale,0.0,2,,TXN00020933,"Andheri East MIDC, Mumbai",424.8428134557104,4.0
INVT00006414,2025-02-04 11:03:16,PRD00128,purchase,5.0,0,PUR00006286,,"Andheri East MIDC, Mumbai",408.78,9.0
INVT00013997,2025-02-06 12:56:44,PRD00128,sale,0.0,1,,TXN00004539,"Andheri East MIDC, Mumbai",425.2151526618275,8.0
INVT00020098,2025-02-08 11:20:09,PRD00128,sale,0.0,2,,TXN00010407,"Andheri East MIDC, Mumbai",426.80151495980454,6.0
INVT00031425,2025-02-08 13:16:48,PRD00128,sale,0.0,1,,TXN00021365,"Andheri East MIDC, Mumbai",426.80151495980454,5.0
INVT00006416,2025-02-09 03:02:48,PRD00128,purchase,5.0,0,PUR00006288,,"Andheri East MIDC, Mumbai",420.41,10.0
INVT00027508,2025-02-09 15:10:27,PRD00128,sale,0.0,1,,TXN00017587,"Andheri East MIDC, Mumbai",428.61275469728935,9.0
INVT00016592,2025-02-09 18:02:36,PRD00128,sale,0.0,10,,TXN00007034,"Andheri East MIDC, Mumbai",428.61275469728935,0.0
INVT00019937,2025-02-10 18:31:22,PRD00128,sale,0.0,1,,TXN00010252,"Andheri East MIDC, Mumbai",424.69243205221153,0.0
INVT00006417,2025-02-11 04:33:37,PRD00128,purchase,5.0,0,PUR00006289,,"Andheri East MIDC, Mumbai",424.15,5.0
INVT00018536,2025-02-13 10:36:57,PRD00128,sale,0.0,1,,TXN00008900,"Andheri East MIDC, Mumbai",425.66118013630097,4.0
INVT00034896,2025-02-14 11:52:14,PRD00128,sale,0.0,12,,TXN00024715,"Andheri East MIDC, Mumbai",431.45619813889766,0.0
INVT00020010,2025-02-17 11:43:48,PRD00128,sale,0.0,1,,TXN00010323,"Andheri East MIDC, Mumbai",416.3404187106637,0.0
INVT00006418,2025-02-19 05:16:07,PRD00128,purchase,4.0,0,PUR00006290,,"Andheri East MIDC, Mumbai",421.34,4.0
INVT00033589,2025-02-21 12:55:35,PRD00128,sale,0.0,3,,TXN00023456,"Andheri East MIDC, Mumbai",426.3835135435339,1.0
INVT00006420,2025-02-21 13:16:53,PRD00128,purchase,5.0,0,PUR00006292,,"Andheri East MIDC, Mumbai",425.08,6.0
INVT00006419,2025-02-23 09:01:09,PRD00128,purchase,5.0,0,PUR00006291,,"Andheri East MIDC, Mumbai",432.21,11.0
INVT00034985,2025-02-23 18:19:33,PRD00128,sale,0.0,2,,TXN00024800,"Andheri East MIDC, Mumbai",422.4253722307394,9.0
INVT00006421,2025-02-24 00:02:23,PRD00128,purchase,5.0,0,PUR00006293,,"Andheri East MIDC, Mumbai",424.78,14.0
INVT00032941,2025-02-25 10:47:01,PRD00128,sale,0.0,1,,TXN00022833,"Andheri East MIDC, Mumbai",425.41368808936693,13.0
INVT00017063,2025-03-03 21:27:00,PRD00128,sale,0.0,24,,TXN00007478,"Andheri East MIDC, Mumbai",425.12566575973705,0.0
INVT00027009,2025-03-04 19:20:46,PRD00128,sale,0.0,20,,TXN00017106,"Andheri East MIDC, Mumbai",421.3515098627206,0.0
INVT00006422,2025-03-05 20:08:20,PRD00128,purchase,5.0,0,PUR00006294,,"Andheri East MIDC, Mumbai",430.08,5.0
INVT00010375,2025-03-06 19:44:48,PRD00128,sale,0.0,3,,TXN00001030,"Andheri East MIDC, Mumbai",427.4985700191745,2.0
INVT00006423,2025-03-07 08:44:45,PRD00128,purchase,5.0,0,PUR00006295,,"Andheri East MIDC, Mumbai",428.11,7.0
INVT00006424,2025-03-14 18:45:33,PRD00128,purchase,5.0,0,PUR00006296,,"Andheri East MIDC, Mumbai",423.24,12.0
INVT00029560,2025-03-15 20:46:27,PRD00128,sale,0.0,2,,TXN00019562,"Andheri East MIDC, Mumbai",421.3164383597321,10.0
INVT00006425,2025-03-16 07:50:02,PRD00128,purchase,5.0,0,PUR00006297,,"Andheri East MIDC, Mumbai",428.7,15.0
INVT00016306,2025-03-16 15:30:13,PRD00128,sale,0.0,3,,TXN00006759,"Andheri East MIDC, Mumbai",422.27461638706205,12.0
INVT00021383,2025-03-16 17:31:33,PRD00128,sale,0.0,1,,TXN00011654,"Andheri East MIDC, Mumbai",422.27461638706205,11.0
INVT00006426,2025-03-17 08:42:20,PRD00128,purchase,5.0,0,PUR00006298,,"Andheri East MIDC, Mumbai",420.22,16.0
INVT00027777,2025-03-20 10:03:56,PRD00128,sale,0.0,2,,TXN00017845,"Andheri East MIDC, Mumbai",430.1578240882465,14.0
INVT00030521,2025-03-26 11:37:15,PRD00128,sale,0.0,5,,TXN00020489,"Andheri East MIDC, Mumbai",414.10431494930344,9.0
INVT00006427,2025-03-27 04:09:21,PRD00128,purchase,5.0,0,PUR00006299,,"Andheri East MIDC, Mumbai",416.8,14.0
INVT00011808,2025-03-31 10:00:00,PRD00128,sale,0.0,1,,TXN00002422,"Andheri East MIDC, Mumbai",425.72827312731835,13.0
INVT00025280,2025-04-01 11:47:26,PRD00128,sale,0.0,1,,TXN00015438,"Andheri East MIDC, Mumbai",430.5124496918655,12.0
INVT00014071,2025-04-01 16:14:24,PRD00128,sale,0.0,4,,TXN00004612,"Andheri East MIDC, Mumbai",430.5124496918655,8.0
INVT00006428,2025-04-05 13:11:07,PRD00128,purchase,5.0,0,PUR00006300,,"Andheri East MIDC, Mumbai",405.07,13.0
INVT00019958,2025-04-05 19:34:08,PRD00128,sale,0.0,2,,TXN00010273,"Andheri East MIDC, Mumbai",424.06097337963115,11.0
INVT00024370,2025-04-05 20:57:11,PRD00128,sale,0.0,1,,TXN00014554,"Andheri East MIDC, Mumbai",424.06097337963115,10.0
INVT00009769,2025-04-07 18:11:17,PRD00128,sale,0.0,1,,TXN00000449,"Andheri East MIDC, Mumbai",425.2440530103637,9.0
INVT00022251,2025-04-08 14:46:58,PRD00128,sale,0.0,3,,TXN00012490,"Andheri East MIDC, Mumbai",425.0152791206611,6.0
INVT00024867,2025-04-11 14:14:54,PRD00128,sale,0.0,1,,TXN00015040,"Andheri East MIDC, Mumbai",429.66205998560093,5.0
INVT00006430,2025-04-12 20:18:11,PRD00128,purchase,5.0,0,PUR00006302,,"Andheri East MIDC, Mumbai",428.01,10.0
INVT00027229,2025-04-14 11:32:02,PRD00128,sale,0.0,4,,TXN00017320,"Andheri East MIDC, Mumbai",418.5011024633158,6.0
INVT00006429,2025-04-15 02:35:12,PRD00128,purchase,5.0,0,PUR00006301,,"Andheri East MIDC, Mumbai",427.95,11.0
INVT00035042,2025-04-16 18:56:27,PRD00128,sale,0.0,2,,TXN00024854,"Andheri East MIDC, Mumbai",435.341387222429,9.0
INVT00015119,2025-04-17 17:57:04,PRD00128,sale,0.0,3,,TXN00005614,"Andheri East MIDC, Mumbai",426.83940194574427,6.0
INVT00026093,2025-04-18 17:17:14,PRD00128,sale,0.0,1,,TXN00016212,"Andheri East MIDC, Mumbai",424.8786462467691,5.0
INVT00006431,2025-04-19 13:39:13,PRD00128,purchase,5.0,0,PUR00006303,,"Andheri East MIDC, Mumbai",414.68,10.0
INVT00021617,2025-04-23 19:40:17,PRD00128,sale,0.0,1,,TXN00011879,"Andheri East MIDC, Mumbai",431.02321575375527,9.0
INVT00028947,2025-04-24 15:41:12,PRD00128,sale,0.0,1,,TXN00018974,"Andheri East MIDC, Mumbai",426.5890867006213,8.0
INVT00036562,2025-04-26 18:04:06,PRD00128,sale,0.0,1,,TXN00026322,"Andheri East MIDC, Mumbai",425.35541129941987,7.0
INVT00006432,2025-04-27 01:13:35,PRD00128,purchase,5.0,0,PUR00006304,,"Andheri East MIDC, Mumbai",410.19,12.0
INVT00027192,2025-04-29 12:57:33,PRD00128,sale,0.0,4,,TXN00017286,"Andheri East MIDC, Mumbai",424.3676351883557,8.0
INVT00009636,2025-04-29 17:51:46,PRD00128,sale,0.0,1,,TXN00000320,"Andheri East MIDC, Mumbai",424.3676351883557,7.0
INVT00034381,2025-04-29 21:27:00,PRD00128,sale,0.0,6,,TXN00024212,"Andheri East MIDC, Mumbai",424.3676351883557,1.0
INVT00006433,2025-04-30 04:13:12,PRD00128,purchase,5.0,0,PUR00006305,,"Andheri East MIDC, Mumbai",428.37,6.0
INVT00023479,2025-04-30 10:00:00,PRD00128,sale,0.0,1,,TXN00013687,"Andheri East MIDC, Mumbai",421.30032139514526,5.0
INVT00035416,2025-05-04 12:53:49,PRD00128,sale,0.0,1,,TXN00025213,"Andheri East MIDC, Mumbai",428.5051078107759,4.0
INVT00006434,2025-05-04 19:21:03,PRD00128,purchase,4.0,0,PUR00006306,,"Andheri East MIDC, Mumbai",420.5,8.0
INVT00015032,2025-05-04 19:33:00,PRD00128,sale,0.0,1,,TXN00005531,"Andheri East MIDC, Mumbai",428.5051078107759,7.0
INVT00013837,2025-05-06 10:18:59,PRD00128,sale,0.0,3,,TXN00004385,"Andheri East MIDC, Mumbai",426.9101620469892,4.0
INVT00011364,2025-05-06 11:42:50,PRD00128,sale,0.0,15,,TXN00001991,"Andheri East MIDC, Mumbai",426.9101620469892,0.0
INVT00009869,2025-05-06 18:30:44,PRD00128,sale,0.0,16,,TXN00000544,"Andheri East MIDC, Mumbai",426.9101620469892,0.0
INVT00006437,2025-05-09 16:44:37,PRD00128,purchase,50.0,0,PUR00006309,,"Andheri East MIDC, Mumbai",438.46,50.0
INVT00023765,2025-05-12 14:53:51,PRD00128,sale,0.0,1,,TXN00013967,"Andheri East MIDC, Mumbai",424.4747241323513,49.0
INVT00006436,2025-05-12 21:05:39,PRD00128,purchase,5.0,0,PUR00006308,,"Andheri East MIDC, Mumbai",418.52,54.0
INVT00028177,2025-05-13 10:00:00,PRD00128,sale,0.0,2,,TXN00018234,"Andheri East MIDC, Mumbai",428.311410612435,52.0
INVT00037771,2025-05-16 10:30:52,PRD00128,sale,0.0,2,,TXN00027479,"Andheri East MIDC, Mumbai",430.3746769578216,50.0
INVT00006435,2025-05-17 06:28:21,PRD00128,purchase,5.0,0,PUR00006307,,"Andheri East MIDC, Mumbai",418.31,55.0
INVT00014044,2025-05-19 11:33:47,PRD00128,sale,0.0,1,,TXN00004585,"Andheri East MIDC, Mumbai",434.0109479596451,54.0
INVT00014040,2025-05-23 13:14:18,PRD00128,sale,0.0,6,,TXN00004581,"Andheri East MIDC, Mumbai",426.75248861599096,48.0
INVT00023223,2025-05-24 12:35:17,PRD00128,sale,0.0,3,,TXN00013432,"Andheri East MIDC, Mumbai",423.60864417483464,45.0
INVT00033857,2025-05-29 14:50:32,PRD00128,sale,0.0,1,,TXN00023714,"Andheri East MIDC, Mumbai",422.97278293329003,44.0
INVT00019124,2025-06-05 11:20:03,PRD00128,sale,0.0,1,,TXN00009471,"Andheri East MIDC, Mumbai",424.0936496513517,43.0
INVT00024176,2025-06-05 19:46:02,PRD00128,sale,0.0,3,,TXN00014368,"Andheri East MIDC, Mumbai",424.0936496513517,40.0
INVT00035062,2025-06-06 17:05:15,PRD00128,sale,0.0,3,,TXN00024874,"Andheri East MIDC, Mumbai",431.4711776121106,37.0
INVT00040164,2025-06-11 17:39:45,PRD00128,sale,0.0,1,,TXN00029794,"Andheri East MIDC, Mumbai",427.87278120267814,36.0
INVT00030902,2025-06-13 19:43:12,PRD00128,sale,0.0,2,,TXN00020858,"Andheri East MIDC, Mumbai",428.27630372376103,34.0
INVT00021101,2025-06-15 18:01:51,PRD00128,sale,0.0,1,,TXN00011377,"Andheri East MIDC, Mumbai",424.7290086481374,33.0
INVT00034825,2025-06-16 19:08:14,PRD00128,sale,0.0,1,,TXN00024647,"Andheri East MIDC, Mumbai",424.40068397933925,32.0
INVT00012358,2025-06-23 12:05:43,PRD00128,sale,0.0,12,,TXN00002947,"Andheri East MIDC, Mumbai",422.5435266284123,20.0
INVT00028564,2025-06-27 10:00:00,PRD00128,sale,0.0,2,,TXN00018606,"Andheri East MIDC, Mumbai",427.64212445855287,18.0
INVT00012641,2025-06-29 20:26:46,PRD00128,sale,0.0,2,,TXN00003224,"Andheri East MIDC, Mumbai",421.5796272141454,16.0
INVT00011250,2025-06-30 20:19:03,PRD00128,sale,0.0,2,,TXN00001878,"Andheri East MIDC, Mumbai",427.120629181116,14.0
INVT00017449,2025-07-03 13:13:18,PRD00128,sale,0.0,1,,TXN00007851,"Andheri East MIDC, Mumbai",432.02231505625423,13.0
INVT00022345,2025-07-03 19:27:56,PRD00128,sale,0.0,4,,TXN00012580,"Andheri East MIDC, Mumbai",432.02231505625423,9.0
INVT00037204,2025-07-06 12:51:22,PRD00128,sale,0.0,2,,TXN00026935,"Andheri East MIDC, Mumbai",427.5738526809311,7.0
INVT00006438,2025-07-09 02:13:37,PRD00128,purchase,5.0,0,PUR00006310,,"Andheri East MIDC, Mumbai",427.81,12.0
INVT00021551,2025-07-11 19:34:44,PRD00128,sale,0.0,1,,TXN00011814,"Andheri East MIDC, Mumbai",428.88347832713544,11.0
INVT00010462,2025-07-11 21:01:44,PRD00128,sale,0.0,4,,TXN00001114,"Andheri East MIDC, Mumbai",428.88347832713544,7.0
INVT00035829,2025-07-12 12:13:15,PRD00128,sale,0.0,3,,TXN00025612,"Andheri East MIDC, Mumbai",426.71486418283564,4.0
INVT00038140,2025-07-12 13:02:44,PRD00128,sale,0.0,1,,TXN00027843,"Andheri East MIDC, Mumbai",426.71486418283564,3.0
INVT00006440,2025-07-14 13:53:56,PRD00128,purchase,5.0,0,PUR00006312,,"Andheri East MIDC, Mumbai",422.18,8.0
INVT00006439,2025-07-15 02:01:43,PRD00128,purchase,4.0,0,PUR00006311,,"Andheri East MIDC, Mumbai",437.51,12.0
INVT00022808,2025-07-15 13:47:57,PRD00128,sale,0.0,1,,TXN00013034,"Andheri East MIDC, Mumbai",438.1002912721401,11.0
INVT00018864,2025-07-15 16:16:06,PRD00128,sale,0.0,3,,TXN00009218,"Andheri East MIDC, Mumbai",438.1002912721401,8.0
INVT00006442,2025-07-16 19:00:54,PRD00128,purchase,50.0,0,PUR00006314,,"Andheri East MIDC, Mumbai",410.96,58.0
INVT00014979,2025-07-18 15:55:19,PRD00128,sale,0.0,4,,TXN00005480,"Andheri East MIDC, Mumbai",432.14820681051793,54.0
INVT00028210,2025-07-19 10:54:58,PRD00128,sale,0.0,1,,TXN00018267,"Andheri East MIDC, Mumbai",426.010427058073,53.0
INVT00006441,2025-07-22 19:23:18,PRD00128,purchase,4.0,0,PUR00006313,,"Andheri East MIDC, Mumbai",429.13,57.0
INVT00033497,2025-07-23 12:58:24,PRD00128,sale,0.0,2,,TXN00023369,"Andheri East MIDC, Mumbai",424.4079482748272,55.0
INVT00020164,2025-07-25 19:36:17,PRD00128,sale,0.0,10,,TXN00010472,"Andheri East MIDC, Mumbai",426.05263513214385,45.0
INVT00015410,2025-07-26 10:00:00,PRD00128,sale,0.0,1,,TXN00005898,"Andheri East MIDC, Mumbai",434.59612649325186,44.0
INVT00035344,2025-07-26 15:18:39,PRD00128,sale,0.0,4,,TXN00025146,"Andheri East MIDC, Mumbai",434.59612649325186,40.0
INVT00010407,2025-07-26 15:21:26,PRD00128,sale,0.0,1,,TXN00001061,"Andheri East MIDC, Mumbai",434.59612649325186,39.0
INVT00025400,2025-08-02 10:00:00,PRD00128,sale,0.0,1,,TXN00015555,"Andheri East MIDC, Mumbai",426.0213080933552,38.0
INVT00015883,2025-08-02 12:37:19,PRD00128,sale,0.0,15,,TXN00006347,"Andheri East MIDC, Mumbai",426.0213080933552,23.0
INVT00012144,2025-08-02 12:37:44,PRD00128,sale,0.0,4,,TXN00002743,"Andheri East MIDC, Mumbai",426.0213080933552,19.0
INVT00024182,2025-08-03 17:00:32,PRD00128,sale,0.0,1,,TXN00014374,"Andheri East MIDC, Mumbai",421.9539085829078,18.0
INVT00018345,2025-08-04 18:05:20,PRD00128,sale,0.0,2,,TXN00008714,"Andheri East MIDC, Mumbai",429.28647506421413,16.0
INVT00023736,2025-08-09 12:59:46,PRD00128,sale,0.0,1,,TXN00013939,"Andheri East MIDC, Mumbai",432.6499433560427,15.0
INVT00028046,2025-08-09 13:41:20,PRD00128,sale,0.0,1,,TXN00018105,"Andheri East MIDC, Mumbai",432.6499433560427,14.0
INVT00011385,2025-08-13 10:29:01,PRD00128,sale,0.0,4,,TXN00002011,"Andheri East MIDC, Mumbai",426.986954946921,10.0
INVT00006443,2025-08-15 01:03:20,PRD00128,purchase,5.0,0,PUR00006315,,"Andheri East MIDC, Mumbai",419.51,15.0
INVT00033574,2025-08-17 12:33:53,PRD00128,sale,0.0,3,,TXN00023441,"Andheri East MIDC, Mumbai",432.0715174436172,12.0
INVT00023159,2025-08-20 13:26:09,PRD00128,sale,0.0,3,,TXN00013369,"Andheri East MIDC, Mumbai",426.57860671241974,9.0
INVT00022146,2025-08-22 11:33:59,PRD00128,sale,0.0,4,,TXN00012388,"Andheri East MIDC, Mumbai",437.7285217530843,5.0
INVT00006444,2025-08-23 20:53:34,PRD00128,purchase,5.0,0,PUR00006316,,"Andheri East MIDC, Mumbai",421.7,10.0
INVT00013018,2025-08-24 12:49:40,PRD00128,sale,0.0,1,,TXN00003587,"Andheri East MIDC, Mumbai",427.7053105322113,9.0
INVT00006446,2025-08-25 12:34:00,PRD00128,purchase,50.0,0,PUR00006318,,"Andheri East MIDC, Mumbai",444.64,59.0
INVT00032652,2025-08-26 12:22:40,PRD00128,sale,0.0,1,,TXN00022555,"Andheri East MIDC, Mumbai",426.0087571129773,58.0
INVT00006445,2025-08-27 19:56:26,PRD00128,purchase,5.0,0,PUR00006317,,"Andheri East MIDC, Mumbai",437.02,63.0
INVT00037161,2025-08-29 17:29:00,PRD00128,sale,0.0,2,,TXN00026895,"Andheri East MIDC, Mumbai",429.2555516509477,61.0
INVT00037519,2025-09-04 19:16:14,PRD00128,sale,0.0,2,,TXN00027236,"Andheri East MIDC, Mumbai",422.619424762747,59.0
INVT00031529,2025-09-05 18:03:23,PRD00128,sale,0.0,1,,TXN00021467,"Andheri East MIDC, Mumbai",428.31041137330635,58.0
INVT00011829,2025-09-06 19:05:15,PRD00128,sale,0.0,2,,TXN00002443,"Andheri East MIDC, Mumbai",435.9404493399036,56.0
INVT00028273,2025-09-08 17:47:54,PRD00128,sale,0.0,3,,TXN00018327,"Andheri East MIDC, Mumbai",433.738598469263,53.0
INVT00040113,2025-09-14 16:42:37,PRD00128,sale,0.0,4,,TXN00029744,"Andheri East MIDC, Mumbai",431.67974622577503,49.0
INVT00038399,2025-09-16 18:17:10,PRD00128,sale,0.0,1,,TXN00028093,"Andheri East MIDC, Mumbai",427.1405614066622,48.0
INVT00033245,2025-09-19 12:15:29,PRD00128,sale,0.0,1,,TXN00023125,"Andheri East MIDC, Mumbai",430.647706477252,47.0
INVT00024650,2025-09-23 19:42:19,PRD00128,sale,0.0,1,,TXN00014831,"Andheri East MIDC, Mumbai",431.1084305530655,46.0
INVT00010389,2025-09-24 18:06:57,PRD00128,sale,0.0,1,,TXN00001044,"Andheri East MIDC, Mumbai",430.94733871611845,45.0
INVT00024651,2025-09-25 00:00:00,PRD00128,sales_return,1.0,0,,TXN00014831,"Andheri East MIDC, Mumbai",431.1084305530655,46.0
INVT00031564,2025-09-26 17:34:40,PRD00128,sale,0.0,1,,TXN00021499,"Andheri East MIDC, Mumbai",432.2644615946957,45.0
INVT00020538,2025-09-27 19:10:52,PRD00128,sale,0.0,18,,TXN00010832,"Andheri East MIDC, Mumbai",421.3901757137302,27.0
INVT00011903,2025-09-28 18:04:04,PRD00128,sale,0.0,3,,TXN00002515,"Andheri East MIDC, Mumbai",429.37662052303494,24.0
INVT00018533,2025-10-01 10:56:41,PRD00128,sale,0.0,1,,TXN00008897,"Andheri East MIDC, Mumbai",429.59432989698365,23.0
INVT00039353,2025-10-01 16:24:40,PRD00128,sale,0.0,3,,TXN00029010,"Andheri East MIDC, Mumbai",429.59432989698365,20.0
INVT00018572,2025-10-04 10:59:09,PRD00128,sale,0.0,3,,TXN00008934,"Andheri East MIDC, Mumbai",438.7026485695109,17.0
INVT00016816,2025-10-08 10:32:13,PRD00128,sale,0.0,3,,TXN00007244,"Andheri East MIDC, Mumbai",425.57378476912186,14.0
INVT00011743,2025-10-08 16:53:39,PRD00128,sale,0.0,1,,TXN00002360,"Andheri East MIDC, Mumbai",425.57378476912186,13.0
INVT00010411,2025-10-10 16:12:04,PRD00128,sale,0.0,1,,TXN00001065,"Andheri East MIDC, Mumbai",433.0752261714265,12.0
INVT00017299,2025-10-11 19:07:40,PRD00128,sale,0.0,2,,TXN00007708,"Andheri East MIDC, Mumbai",438.05541040366586,10.0
INVT00011267,2025-10-12 19:30:01,PRD00128,sale,0.0,7,,TXN00001895,"Andheri East MIDC, Mumbai",434.02517101017645,3.0
INVT00010979,2025-10-13 13:36:58,PRD00128,sale,0.0,1,,TXN00001615,"Andheri East MIDC, Mumbai",433.6557188808672,2.0
INVT00040284,2025-10-13 18:35:37,PRD00128,sale,0.0,15,,TXN00029907,"Andheri East MIDC, Mumbai",433.6557188808672,0.0
INVT00006447,2025-10-15 10:53:14,PRD00128,purchase,5.0,0,PUR00006319,,"Andheri East MIDC, Mumbai",437.57,5.0
INVT00015574,2025-10-15 20:05:08,PRD00128,sale,0.0,3,,TXN00006056,"Andheri East MIDC, Mumbai",425.77350767206985,2.0
INVT00014716,2025-10-17 10:54:15,PRD00128,sale,0.0,2,,TXN00005233,"Andheri East MIDC, Mumbai",426.6924708422339,0.0
INVT00020977,2025-10-17 13:24:10,PRD00128,sale,0.0,4,,TXN00011259,"Andheri East MIDC, Mumbai",426.6924708422339,0.0
INVT00036891,2025-10-17 16:31:37,PRD00128,sale,0.0,3,,TXN00026638,"Andheri East MIDC, Mumbai",426.6924708422339,0.0
INVT00016987,2025-10-17 18:52:54,PRD00128,sale,0.0,2,,TXN00007405,"Andheri East MIDC, Mumbai",426.6924708422339,0.0
INVT00037381,2025-10-19 11:51:21,PRD00128,sale,0.0,1,,TXN00027102,"Andheri East MIDC, Mumbai",431.5359562135619,0.0
INVT00015083,2025-10-21 10:46:04,PRD00128,sale,0.0,1,,TXN00005579,"Andheri East MIDC, Mumbai",435.20977131895347,0.0
INVT00006448,2025-10-22 04:44:27,PRD00128,purchase,5.0,0,PUR00006320,,"Andheri East MIDC, Mumbai",433.33,5.0
INVT00020398,2025-10-23 14:31:56,PRD00128,sale,0.0,1,,TXN00010697,"Andheri East MIDC, Mumbai",430.8371414735965,4.0
INVT00012236,2025-10-24 18:35:51,PRD00128,sale,0.0,3,,TXN00002831,"Andheri East MIDC, Mumbai",434.67220480903563,1.0
INVT00006451,2025-10-25 03:13:23,PRD00128,purchase,5.0,0,PUR00006323,,"Andheri East MIDC, Mumbai",412.57,6.0
INVT00013870,2025-10-25 20:36:10,PRD00128,sale,0.0,1,,TXN00004418,"Andheri East MIDC, Mumbai",436.15260160997167,5.0
INVT00006449,2025-10-26 04:08:15,PRD00128,purchase,5.0,0,PUR00006321,,"Andheri East MIDC, Mumbai",443.54,10.0
INVT00006450,2025-10-26 11:44:26,PRD00128,purchase,5.0,0,PUR00006322,,"Andheri East MIDC, Mumbai",439.65,15.0
INVT00016056,2025-10-27 18:05:55,PRD00128,sale,0.0,3,,TXN00006517,"Andheri East MIDC, Mumbai",432.05142843214475,12.0
INVT00017921,2025-10-29 13:50:08,PRD00128,sale,0.0,1,,TXN00008307,"Andheri East MIDC, Mumbai",429.2810762135397,11.0
INVT00014491,2025-10-29 18:16:20,PRD00128,sale,0.0,3,,TXN00005014,"Andheri East MIDC, Mumbai",429.2810762135397,8.0
INVT00006453,2025-10-30 03:21:09,PRD00128,purchase,50.0,0,PUR00006325,,"Andheri East MIDC, Mumbai",431.93,58.0
INVT00025496,2025-11-01 18:57:17,PRD00128,sale,0.0,2,,TXN00015648,"Andheri East MIDC, Mumbai",438.94676247095407,56.0
INVT00011623,2025-11-04 12:35:35,PRD00128,sale,0.0,3,,TXN00002243,"Andheri East MIDC, Mumbai",431.9443345635471,53.0
INVT00006452,2025-11-05 08:05:28,PRD00128,purchase,5.0,0,PUR00006324,,"Andheri East MIDC, Mumbai",436.87,58.0
INVT00029954,2025-11-06 11:42:04,PRD00128,sale,0.0,1,,TXN00019945,"Andheri East MIDC, Mumbai",432.6217695276585,57.0
INVT00036320,2025-11-06 12:57:19,PRD00128,sale,0.0,1,,TXN00026089,"Andheri East MIDC, Mumbai",432.6217695276585,56.0
INVT00027730,2025-11-09 20:49:19,PRD00128,sale,0.0,1,,TXN00017800,"Andheri East MIDC, Mumbai",428.44353745577524,55.0
INVT00017920,2025-11-11 18:13:56,PRD00128,sale,0.0,3,,TXN00008306,"Andheri East MIDC, Mumbai",426.8197467945038,52.0
INVT00036324,2025-11-13 11:59:35,PRD00128,sale,0.0,4,,TXN00026093,"Andheri East MIDC, Mumbai",432.96700377558585,48.0
INVT00021808,2025-11-13 19:23:01,PRD00128,sale,0.0,4,,TXN00012061,"Andheri East MIDC, Mumbai",432.96700377558585,44.0
INVT00027099,2025-11-15 17:23:56,PRD00128,sale,0.0,1,,TXN00017194,"Andheri East MIDC, Mumbai",427.9698237506393,43.0
INVT00022606,2025-11-22 14:04:31,PRD00128,sale,0.0,1,,TXN00012834,"Andheri East MIDC, Mumbai",434.766367274175,42.0
INVT00023617,2025-11-23 10:00:00,PRD00128,sale,0.0,1,,TXN00013823,"Andheri East MIDC, Mumbai",426.7403840469822,41.0
INVT00017434,2025-11-23 15:13:53,PRD00128,sale,0.0,3,,TXN00007836,"Andheri East MIDC, Mumbai",426.7403840469822,38.0
INVT00027687,2025-11-24 14:31:05,PRD00128,sale,0.0,3,,TXN00017759,"Andheri East MIDC, Mumbai",437.647502794622,35.0
INVT00039136,2025-11-24 16:42:39,PRD00128,sale,0.0,1,,TXN00028807,"Andheri East MIDC, Mumbai",437.647502794622,34.0
INVT00033616,2025-11-25 20:16:19,PRD00128,sale,0.0,1,,TXN00023480,"Andheri East MIDC, Mumbai",430.09218292658727,33.0
INVT00023188,2025-11-26 21:27:00,PRD00128,sale,0.0,2,,TXN00013398,"Andheri East MIDC, Mumbai",426.30967579745766,31.0
INVT00040135,2025-11-28 16:12:37,PRD00128,sale,0.0,3,,TXN00029765,"Andheri East MIDC, Mumbai",428.3383646858865,28.0
INVT00013082,2025-11-29 12:51:44,PRD00128,sale,0.0,1,,TXN00003648,"Andheri East MIDC, Mumbai",421.5531055469789,27.0
INVT00030888,2025-12-02 21:10:01,PRD00128,sale,0.0,1,,TXN00020845,"Andheri East MIDC, Mumbai",439.720603434232,26.0
INVT00020204,2025-12-03 19:14:54,PRD00128,sale,0.0,1,,TXN00010510,"Andheri East MIDC, Mumbai",424.6353769788918,25.0
INVT00033617,2025-12-04 00:00:00,PRD00128,sales_return,1.0,0,,TXN00023480,"Andheri East MIDC, Mumbai",430.09218292658727,26.0
INVT00035747,2025-12-07 20:18:31,PRD00128,sale,0.0,2,,TXN00025533,"Andheri East MIDC, Mumbai",436.5017783690928,24.0
